Variable,tas
Experiment,rcp85
Zone,Q18
Code,CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
1967-06-01,18.44241463333333
1967-07-01,20.49255493548387
1967-08-01,22.36446477419355
1967-09-01,19.57369453333333
1967-10-01,16.813063869892233
1967-11-01,14.744572275787478
1967-12-01,13.151597354838708
1968-01-01,9.391845506451608
1968-02-01,14.20048440966397
1968-03-01,16.396920533098857
1968-04-01,15.354183955942085
1968-05-01,16.346441732319224
1968-06-01,19.887115299999994
1968-07-01,23.652950444626555
1968-08-01,21.9328739740517
1968-09-01,22.09340603333333
1968-10-01,18.798997807650718
1968-11-01,16.49897306666667
1968-12-01,16.442059419354834
1969-01-01,13.89417275013556
1969-02-01,11.72810648214286
1969-03-01,13.574791467741935
1969-04-01,15.235968892350366
1969-05-01,16.884218870967736
1969-06-01,19.678354337405274
1969-07-01,23.531413307963156
1969-08-01,20.97512829130109
1969-09-01,19.22081263333333
1969-10-01,16.502940580645166
1969-11-01,13.966471116666668
1969-12-01,14.129413652711591
1970-01-01,14.770367983870967
1970-02-01,13.27963080357143
1970-03-01,14.675440996483712
1970-04-01,16.096554833333336
1970-05-01,17.82254390322581
1970-06-01,19.909784199999997
1970-07-01,22.5765175483871
1970-08-01,21.71485477419355
1970-09-01,20.39224853333333
1970-10-01,18.242705274193547
1970-11-01,13.909822652648058
1970-12-01,13.195943354838708
1971-01-01,12.2767601696065
1971-02-01,11.967931477978055
1971-03-01,17.45703648387097
1971-04-01,16.016184816666666
1971-05-01,17.793655935483876
1971-06-01,19.76677754375483
1971-07-01,22.09612158160549
1971-08-01,22.520293030174816
1971-09-01,20.063693033333333
1971-10-01,17.075166477666325
1971-11-01,15.62694406666667
1971-12-01,12.89898287557466
1972-01-01,10.155547506451608
1972-02-01,12.333388089285716
1972-03-01,16.177600548387097
1972-04-01,15.518235833333335
1972-05-01,17.872348870967738
1972-06-01,18.40061163333333
1972-07-01,21.82536973788644
1972-08-01,24.54909416129032
1972-09-01,19.50985563333333
1972-10-01,18.701770854407272
1972-11-01,15.184478402191385
1972-12-01,14.929588028937117
1973-01-01,13.259164611559697
1973-02-01,12.207653758786343
1973-03-01,17.310450586291523
1973-04-01,15.71697343333333
1973-05-01,18.218724337729487
