Zone,Q11B,Q11B,Q11B,Q11B,Q12,Q12,Q12,Q12,Q14A,Q14A,Q14A,Q14A,Q15A,Q15A,Q15A,Q15A,Q15B,Q15B,Q15B,Q15B,Q18,Q18,Q18,Q18,Q2,Q2,Q2,Q2,Q20,Q20,Q20,Q20,Q23,Q23,Q23,Q23,Q4A,Q4A,Q4A,Q4A,Q4B,Q4B,Q4B,Q4B,Q7,Q7,Q7,Q7,Q8,Q8,Q8,Q8
Variables,P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C],P [mm],Hsim [mm],Hobs [mm],T [C]
1998-01-01,28.51428571,3.743818361034277,4.723329843659729,12.20106991935484,36.38108108,2.318104074997895,4.3985065970979225,12.20106991935484,36.2875,0.656764777401247,1.3373106651391218,11.32635792,40.19135802,0.7717787592696358,1.5513904653429407,10.584443693548387,38.51240876,0.49964781455442947,1.4649332799229628,11.337918770967741,33.54375,2.16005666631096,1.2319373580908684,13.568577774193551,35.11428571,2.8866557339012964,5.113417441930233,10.614083580645163,40.83333333,0.660733396514264,0.3808692824113846,11.30056372580645,37.98,0.3860137897914525,1.1123957186274944,11.784430667741937,58.73870968,5.145893771795439,8.873024867908171,11.326357919354841,42.198387096774056,4.011377471285968,6.628493429367878,9.360536029032259,50.35939849624053,4.918456609755922,8.900539608668137,8.837103070967741,47.44999999999995,1.4818764416814378,8.749322642763778,9.07741814516129
1998-02-01,51.15,6.464191018599868,14.225544126291641,15.817629071428572,60.60540541,4.574277053509878,16.67511236372757,15.817629071428572,61.35,3.17527094844826,6.582521779465455,15.30014589,79.06419753,4.730267635845448,7.636267168715495,14.436280964285713,73.61751825,3.992013128480641,7.210706885040435,15.167110000000003,65.81875,5.186960504493429,6.063852403156197,16.273262089285716,72.58571429,4.94220501457609,18.036994494394996,14.844219625,85.56,1.2336624838413017,1.7363886614485493,15.123267142857141,66.9,0.844695761353776,5.071428445579879,15.471494446428574,101.2870968,11.609052544805397,25.296009707195633,15.30014589285714,76.54354838709659,8.269528997130998,18.897099538153533,13.08242230357143,102.68872180451095,19.725752824352313,39.60618830309648,12.695073285714285,102.23928571428554,24.710193827356143,38.933293412499275,12.989748321428573
1998-03-01,20.35714286,1.444083457056882,0.5458621245837968,16.933960032258067,21.16756757,0.2889478966793438,2.071919010107955,16.933960032258067,20.84166667,2.7073139176749796e-05,0.2697686610242413,16.65610221,28.90123457,0.14412756766007476,0.3129538554287991,16.038683483870965,25.8270073,0.06813456917937348,0.29551330122201297,16.569747870967742,14.75625,0.6024656273496635,0.248512256890841,17.82258748387097,18.37380952,0.3668312108260164,1.3717786360888933,15.933126129032258,24.13333333,0.6302284524040843,0.045474984454865953,16.793760258064513,26.42,0.0685379343397141,0.13281768929216403,17.228036290322585,36.16774194,0.49150860980271704,1.069711268724817,16.656102209677417,25.05645161290317,0.24072274728652837,0.7991157718613313,14.648025758064515,33.25714285714279,4.461354349038367,2.8656392336386114,13.859738783870968,32.574999999999925,5.949719406908516,2.8169530539978522,14.045902396774197
1998-04-01,13.17142857,0.548751713681615,0.3003685764905547,15.350708016666662,19.30540541,0.10980020073815064,0.8446699857670363,15.350708016666662,21.00833333,1.0287792887164923e-05,0.25550147754124924,14.47921557,17.45308642,0.05476847571082841,0.2964027480460509,13.948604883333335,17.40583942,0.025891136288161924,0.27988456779466997,14.54525215,16.59375,0.22893693839287213,0.23536925520423868,16.591917933333338,15.46428571,0.077590154093959,0.6576080531290824,14.362966916666668,12.71333333,0.5971940384796672,0.06958063524039665,14.284338416666666,18.04,0.035826321122697145,0.2032224816103599,14.796270733333332,23.35483871,0.1867732717250325,0.26949567542626124,14.479215566666664,12.042741935483846,0.09147464396888078,0.20132371320933362,14.049226616666667,21.609022556390947,1.6953146526345795,1.3115240691470247,13.0122879,23.103571428571392,2.260893374625236,1.2892417470444633,12.849829166666668
1998-05-01,15.87142857,0.20852565119901376,0.20353029108353207,17.623556387096773,20.25405405,0.041724076280497235,0.21186713538923696,17.623556387096773,22.5375,3.909361297122671e-06,0.1884457151711868,16.85487023,29.66790123,0.020812020770114795,0.21861254334713398,16.209144838709673,25.49416058,0.009838631789501532,0.20642952068615736,16.864651580645162,14.44375,0.08699603658929139,0.17359714727720735,18.486684483870963,20.20238095,0.33522159131705914,0.25535511040085485,16.949319258064516,18.71333333,0.565891175232099,0.13681585580976868,16.548222677419353,20.05,0.01872722452977228,0.39959476721138193,17.040399403225813,78.18064516,6.519332063431373,0.09663365754873507,16.854870225806447,35.333870967741866,1.3214334915881842,0.0721890869971813,16.021681661290323,65.51578947368405,3.755216156631925,0.47550408278011563,15.15656629032258,66.617857142857,3.901690753259371,0.4674254394804312,15.14959035483871
1998-06-01,5.978571429,0.07923974745562523,0.11535648384450607,22.049071099999995,11.31351351,0.015855148986588952,0.018602164956475365,22.049071099999995,14.13333333,1.4855572929066146e-06,0.11984434125713324,22.38063563,23.18024691,0.00790856789264362,0.13902930201508573,22.503768333333333,17.57080292,0.0037386800800105827,0.13128136078968233,22.3277395,4.475,0.03305849390393074,0.1104012141674605,21.93093256666667,20.34047619,0.3277476829270655,0.4088427520288954,22.586120600000005,13.62,0.5362291007137526,0.002996918746309218,22.398955366666666,13.98,0.009789141826407593,0.008753028234154074,22.42055973333333,43.53548387,0.6768818821834226,2.1464915154151156,22.38063563333333,27.169354838709584,0.041935449853125396,1.6035123442043568,22.697513866666668,38.503759398496115,0.2448034358404333,0.313912877375864,21.52604346666666,38.05357142857135,0.3264730032958841,0.30857961052214933,21.381277499999996
1998-07-01,0.021428571,0.030111104033137586,0.04926860134743264,23.569219322580654,0.024324324,0.006024956614903802,0.12758121983423376,23.569219322580654,0.05,5.645117713045135e-07,0.04850842384217301,24.23184987,3.103703704,0.0030052557992045763,0.05627376510134427,25.303620838709676,1.903649635,0.0014206984304040214,0.05313769365296667,24.41362290322581,0.09375,0.012562227683493677,0.04468620573444831,23.064105612903226,0.8,0.004257526935443718,0.1680401371670141,24.643839193548395,0.56,0.5081218104070016,0.0,24.55601641935484,0.72,0.005117004794019408,0.0,24.167586806451617,11.91612903,0.010248622966095987,0.20441735250693963,24.231849870967736,6.490322580645147,0.005019396663860426,0.1527076840324989,26.570545548387095,7.14436090225562,0.09302530561936466,0.08883941270565611,24.83040693548387,5.507142857142839,0.12405974125243593,0.0873300630445422,24.199569225806453
1998-08-01,0.807142857,0.011442219532592285,0.025823542775206074,24.330716483870972,1.175675676,0.0022894835136634444,0.16099926838436218,24.330716483870972,1.591666667,2.1451447309571515e-07,0.035311279120405326,24.88639887,5.366666667,0.0011419972036977389,0.040963990772302054,25.91535406451613,3.755474453,0.0005398654035535282,0.03868111523267426,25.049097064516125,0.525,0.004773646519727597,0.03252892917434103,23.7989029032258,2.854761905,0.0016178602354686132,0.17435537108015353,25.189587967741936,2.246666667,0.4814878078560556,0.0,25.213311903225808,2.14,0.002674773593675318,0.0,24.746233612903225,7.835483871,0.0038944767271164747,0.2398715564265923,24.886398870967746,5.854838709677414,0.0019073707322669615,0.17919334830408906,26.851569290322583,8.891729323308244,0.03534961613535857,0.03695045420669282,25.278273322580635,8.232142857142833,0.04714270167592566,0.03632267928296997,24.64726896774194
1998-09-01,13.43571429,0.004348043422385067,0.039414881077946114,22.152549133333327,17.89189189,0.000870003735192109,0.15326208472989888,22.152549133333327,21.175,8.151549977637175e-08,0.031031124075507715,21.84012343,35.46790123,0.0004339589374051409,0.035998658557477574,21.969845666666668,28.3919708,0.00020514885335034066,0.03399249520447131,21.976504066666667,8.7,0.001813985677496487,0.028586028668360308,22.618074533333335,20.31904762,0.31548160709286527,0.29997361087412233,21.946741733333333,15.98666667,0.4562498683698216,0.0,21.82096973333333,17.33,0.0013981643686917444,0.0,21.88823856666667,40.42903226,0.1314751608429457,0.08566581029301511,21.840123433333343,26.654032258064476,0.0007248008782614454,0.06399568006424328,22.587093933333332,34.80902255639087,0.013432854131436254,0.08615814270447937,21.290510066666673,36.6142857142857,0.01791422663685175,0.08469434685607515,20.89730433333333
1998-10-01,5.842857143,0.0016522565005063258,0.06269004792138844,18.418928129032256,8.005405405,0.0003306014193730014,0.16955955668291717,18.418928129032256,7.604166667,3.097588991502127e-08,0.029485512531516926,18.24824874,6.175308642,0.00016490439621395352,0.03420562192434651,18.167213725806455,6.742335766,7.795656427312947e-05,0.03229938241650915,18.310286709677417,6.99375,0.000689314557448665,0.02716220348564505,19.34509183870968,5.383333333,0.00023361901800166774,0.4542849786647463,18.011674419354836,6.186666667,0.43233481511064914,0.0,18.419276096774198,6.97,0.000730851989305409,0.0,18.66359087096774,10.43870968,0.000562362439395619,0.034251748904906114,18.248248741935488,5.711290322580629,0.0002754243337393492,0.02558738377728146,17.837519999999998,8.28796992481202,0.0051044845699457775,0.07321143898451166,16.47349364516129,9.010714285714272,0.006807406122003666,0.07196760297461985,16.350833967741938
1998-11-01,0.842857143,0.0006278574701924039,0.062350264463819915,16.155016483333334,1.064864865,0.00012562853936174052,0.1693949357540987,16.155016483333334,1.3,1.1770838167708083e-08,0.033527881185031326,15.7071625,0.586419753,6.266367056130235e-05,0.03889510234945852,15.44861236666667,0.667883212,2.9623494423789197e-05,0.03672752355425636,15.785908133333335,0.2625,0.0002619395318304927,0.030886053963515733,17.29546811666667,0.552380952,8.877522684063375e-05,0.47487813272933144,15.567273883333334,0.473333333,0.40967330691973625,0.0,15.851752866666667,0.96,0.0003820327868685928,0.0,16.298869766666666,2.393548387,0.0002136977269703352,0.002987918521491809,15.7071625,0.7411290322580621,0.00010466124682095268,0.002232090925252211,14.683768666666671,2.840601503759396,0.0019397041365793951,0.08184257479782345,13.569286883333335,2.5357142857142803,0.0025868143263613934,0.08045209889559002,13.565978000000003
1998-12-01,32.45714286,0.5742961247900594,0.2509300834143379,11.57498758064516,50.37027027,2.3364825203087203,0.39327939894707636,11.57498758064516,55.09166667,2.5462768711768167,0.6093276279194518,10.82042674,62.99876543,2.656917959282569,0.7068702111382084,10.196329493548387,60.88686131,2.4401480768033212,0.6674771567927792,10.829084822580645,66.69375,3.95732401885734,0.5613156970319787,12.992450354838708,60.27857143,3.4418430724168605,0.5945930016914526,10.525394519354839,61.66,0.4787719215600987,0.0,10.755302145161293,58.89,0.5535782157393566,0.0,11.233345193548386,84.01935484,7.425645010590876,1.2984692257726895,10.82042673870968,66.7653225806449,6.1295091588840265,0.9700068307483236,8.921006367741937,75.37969924812012,4.405151927800017,0.7863271156784327,8.340182870967741,70.54642857142841,3.7064112249270105,0.7729677008711086,8.544719077419355
1999-01-01,53.86428571,9.183550059944825,5.05580795689051,11.146820532258067,74.95135135,5.884759145362402,4.598191783754599,11.146820532258067,75.87083333,4.634451426988329,0.19629266608683213,10.38629935,73.34444444,5.09452082822136,0.22771565240764516,9.764627758064517,72.20583942,4.286087526367823,0.21502532407119565,10.393890738709676,52.04375,3.0167640108855442,0.18082579820483835,12.347221177419351,82.2952381,6.913881418482775,6.066743187426757,9.89165961290323,71.81333333,0.6929621312549265,0.0,10.449381158064517,57.79,0.5752677888052476,0.0,10.914681709677419,101.0483871,14.901731927671074,14.233423571525977,10.386299345161293,82.6387096774192,11.533291791063304,10.632918990512422,8.509801635483871,93.00526315789445,11.320963867077097,9.576219648964676,8.09251972580645,91.0964285714282,7.173250911653792,9.413523122257478,8.390353316129033
1999-02-01,38.46428571,6.331681617048344,3.785357609041883,10.915206446428572,53.57297297,4.844216650526791,7.416419774660618,10.915206446428572,47.63333333,1.7967616348639328,0.010581494416552437,9.869166832,44.87901235,1.2579155208825195,0.012275404642204987,9.204885175,48.71459854,1.3654858118996274,0.011591310625279487,9.91650091785714,45.48125,2.3519703572894564,0.009747726250896805,12.364143392857143,52.95238095,4.824596954488868,4.052595432216575,9.6932056,39.56,0.38831148975599594,0.0,9.83165205,44.49,0.2883204281194668,0.0,10.391060999999999,63.90967742,5.944700839298163,6.015372306347259,9.869166832142856,51.891129032257936,4.961820616075944,4.493716224332455,8.379699082142857,58.92631578947357,6.936236617437815,2.9125231548020434,7.664698767857142,55.99642857142842,1.4904013821365139,2.8630404342076177,7.807859207142857
1999-03-01,27.49285714,1.9517197627458396,0.9186045775364416,14.036404435483872,36.13243243,1.0584650661826842,1.8282800354567732,14.036404435483872,34.47916667,0.47485125142238555,0.019736270484805682,13.30866366,38.50864198,0.26888567646324235,0.02289569854613516,12.58174035483871,37.72043796,0.09033348620197469,0.021619747907824675,13.271466161290324,17.44375,0.2722952168805696,0.018181152333133378,15.123817693548386,35.39761905,2.2381176759821253,3.1933117569483223,13.066323548387096,29.49333333,0.36795753328945746,0.0,13.216459258064518,36.49,0.11737077114728557,0.0,13.694149854838711,53.05806452,2.959909166465093,6.254041407759102,13.308663661290325,41.447580645161246,2.6557963938535223,4.672011292142235,11.849241145161287,53.439097744360836,3.3093559003857016,6.229228610352904,11.181240693548391,57.4321428571428,1.5838351879979367,6.123396257282445,11.319556532258067
1999-04-01,4.292857143,0.7344196504069392,0.06897604188640567,16.72466023333333,6.386486486,0.2953656072714491,0.048233932143781265,16.72466023333333,6.566666667,9.32664339719162e-11,0.05112407414738822,16.596875,5.159259259,0.07389507336816557,0.05930813478818144,16.642813583333332,5.029927007,0.03432672475675038,0.05600296144797957,16.6656038,5.5625,0.10347218241461643,0.047095756043658746,17.28277185,6.578571429,0.2824582622754649,0.6188929234876629,16.844388833333333,3.106666667,0.34867046141111924,0.0,16.687986300000002,4.05,0.0062686203606537915,0.0,16.946293066666666,4.84516129,0.2721690808192024,0.037021039241898514,16.596875,4.066129032258045,0.16231865384283906,0.0276561509762957,16.8105866,5.320300751879692,0.6771339821530769,0.47374210535077094,15.53705036666667,5.824999999999996,0.034660097681167616,0.46569339741372434,15.376634766666667
1999-05-01,12.48571429,0.27907946715463694,0.023784842029795073,19.036310999999998,14.96486486,0.11223893076315068,0.09235234106710337,19.036310999999998,13.7625,3.5441244909328155e-11,0.047438385080948574,19.26746992,16.57777778,0.02808012787990292,0.05503243204763813,19.72472506451613,16.35839416,0.013044155407565147,0.051965538645915924,19.368858451612905,12.775,0.03931942931755425,0.04370048060795312,19.172012935483874,13.69047619,0.10733413966467664,0.3010719124242335,19.506235483870963,15.64,0.3303943516900568,0.0,19.377409774193545,14.18,0.003276748974136024,0.0,19.342256612903224,25.3483871,0.1034242507112969,0.4936988786303963,19.267469919354838,17.67258064516121,0.06168108846027885,0.36881219446636837,20.641817064516125,23.140601503759367,0.25731091321816923,0.1969328976102386,19.208744193548387,21.764285714285695,0.013170837118843691,0.1935870785281717,18.676028419354836
1999-06-01,0.128571429,0.10605019751876203,0.00730534433772277,21.18174803333334,0.110810811,0.04265079368999725,0.16083464745554374,21.18174803333334,0.0375,1.3467673065544699e-11,0.014861649461450058,21.34652617,0.480246914,0.01067044859436311,0.017240736857029485,22.18196866666667,0.535766423,0.004956779054874756,0.01627993065348243,21.580547466666662,0.39375,0.014941383140670617,0.01369062675687754,21.270688900000003,0.097619048,0.04078697307257712,0.6370148990644977,21.823856733333333,0.133333333,0.31307621295737265,0.0,21.444857666666667,0.17,0.0017128304510024034,0.0,21.25614726666667,5.022580645,0.03930121527029282,0.009364573902724323,21.346526166666663,1.293548387096773,0.023438813614905966,0.006995699607192907,23.80220623333333,4.5714285714285605,0.09777814702290431,0.03066862163250732,22.057157099999998,4.4392857142857105,0.005004918105160604,0.030147572784275708,21.374227899999998
1999-07-01,0.607142857,0.04029907505712957,0.0,23.44617383870968,0.591891892,0.016207301602198958,0.1346599197734235,23.44617383870968,0.45,5.117715764906986e-12,0.03138780366258252,23.91206406,3.380246914,0.004054770465857982,0.03641243624204628,24.897114806451604,2.264963504,0.0018835760408524075,0.034383213540154896,24.11393283870968,0.975,0.005677725593454835,0.02891460371052537,23.3310665483871,0.835714286,0.015499049767579307,0.04859984359242076,24.305287000000003,0.773333333,0.2966658316594943,0.0,24.110777838709687,0.75,0.0008953350339125826,0.0,23.78585016129032,10.66129032,0.014934461802711275,0.0,23.912064064516123,4.966935483870961,0.008906749173664266,0.0,26.494518322580642,7.6248120300751685,0.03715569586870364,0.010342041433110299,24.673663451612903,6.928571428571423,0.001901868879961029,0.010166333869801553,24.006578064516127
1999-08-01,0.178571429,0.015313648521709237,0.0,23.542116677419354,0.243243243,0.006158774608835603,0.11342381995585424,23.542116677419354,0.616666667,1.9447319906646544e-12,0.024848677899544497,23.90466587,6.454320988,0.0015408127770260333,0.0288265120249533,24.752606322580647,4.137226277,0.0007157588955239149,0.027220044052622627,24.114973451612897,1.05625,0.0021575357255128372,0.022890727937499248,23.740597516129032,1.588095238,0.005889638911680136,0.0023338907939863063,24.28299238709678,2.58,0.28111562626510567,0.0,24.17287622580645,3.42,0.0004680117769287139,0.0,23.98430096774193,12.48064516,0.005675095485030284,0.031081640229664784,23.904665870967744,9.680645161290318,0.003384564685992421,0.023219189746830935,26.10385261290323,8.795488721804498,0.014119164430107384,0.006332904383731741,24.439457774193546,7.16071428571427,0.0007227101743851912,0.006225310616569842,23.78022622580646
1999-09-01,11.07857143,0.005819186438249511,0.00016989172878425043,21.354008933333333,14.25675676,0.0023403343513575293,0.10864981302012164,21.354008933333333,13.77083333,7.389981564525686e-13,0.012959358330384448,20.94699597,12.26419753,0.0005855088552698926,0.015033922539329713,20.99168643333333,12.8189781,0.00027198838029908766,0.01419609952983668,21.092819433333332,16.16875,0.000819863575694878,0.011938226531997217,22.13208613333334,11.38809524,0.002238062786438452,0.010433864726056433,21.259524600000002,10.06666667,0.2663805093035677,0.0,20.945216900000002,11.05,0.0002446402911173898,0.0,21.161881466666664,16.96129032,0.002156536284311508,0.029186862630669996,20.94699596666666,10.199193548387083,0.0012861345806771199,0.021803717452768562,21.68881766666666,16.554887218045106,0.0053652824834408055,0.00771184324147978,20.4700228,15.971428571428559,0.00027462986626637263,0.007580821799210047,20.158085233333335
1999-10-01,56.02142857,3.210822062557639,0.0011892421014897529,19.818237290322585,66.32972973,4.641089721409904,0.12395955940022971,19.818237290322585,69.75,4.019346467223012,0.07157370380634347,19.18259652,82.89506173,4.755169445088495,0.08303138870345399,18.737915935483876,78.15182482,4.301688028016608,0.07840414602717137,19.203328193548387,64.05625,3.431447124775655,0.06593405846112223,20.379307903225808,64.7,3.788648734138324,0.01221860474498714,19.304800612903232,78.62,0.6821900409309107,0.0,19.005730258064517,76.09,0.8975063975890134,0.0,19.284980096774188,63.42258065,3.9791691134569103,0.5104603727753505,19.182596516129035,62.58709677419347,5.486198595291177,0.3813336801446127,18.628168677419357,79.28195488721789,4.918142093778869,1.0705161998983947,17.868303419354838,81.93571428571407,5.627273176695345,1.0523285147896801,17.886453935483875
1999-11-01,16.61428571,0.0008402905216832293,0.9456173624131383,14.441877183333332,29.00810811,0.0003379442803360273,1.4880085755892107,14.441877183333332,27.69166667,1.0671133379175091e-13,0.5875701731078893,13.72460942,32.13333333,8.454747870097251e-05,0.6816297723795174,13.024357016666665,29.52481752,3.927512211518827e-05,0.6436433383160812,13.705277433333332,24.64375,0.00011838830033034041,0.5412726194599102,15.60305171666667,35.98809524,1.541336019797559,0.25713985041978543,13.248462066666665,30.44,0.2391868835716565,0.0,13.743002433333336,25.85,6.68452252744582e-05,0.0,14.177086500000003,81.67419355,7.033373297644389,2.9206539167274923,13.724609416666665,48.4943548387096,3.314558451611649,2.1818416588129965,11.842885276666665,62.12706766917285,2.667420694370319,2.043408635849183,11.122281909999996,56.28571428571418,1.2992245106058775,2.008691858260221,11.273381639999998
1999-12-01,16.22142857,0.0003193103982396272,0.20692812565921692,12.027345719354841,25.99189189,0.00012841882652769035,5.096005472501339,12.027345719354841,33.10833333,0.33709118834645513,0.3503782477031464,11.02223939,43.51358025,0.6022248975800261,0.406467612141327,10.376282687096776,37.64671533,1.492454640377154e-05,0.3838156450865016,11.051802987096771,24.85625,4.498755412552936e-05,0.32277021642014475,13.31520429032258,37.36428571,1.6488263355530492,0.9423427299954116,10.644984122580643,39.71333333,0.2266495274953692,0.0,10.885016593548388,34.99,0.07541346010578906,0.0,11.325303532258067,53.07419355,2.2464925392792994,2.28338919694249,11.022239393548386,48.704032258064466,3.3467493239452897,1.7057802174503638,9.191741519354839,51.52255639097723,1.2764097453285046,1.3248538114385886,8.70573423548387,50.51785714285699,0.3259760164535083,1.302345021809985,8.927315922580645
2000-01-01,25.67142857,0.00012133795133105832,0.20336039935474773,10.691938345161292,35.06486486,0.1271313927625562,0.2085747168128696,10.691938345161292,32.82083333,0.30819926041609647,0.17810200714601734,9.891006935,36.48395062,1.2208655924420428e-05,0.20661299049464124,9.08094347096774,35.53430657,5.671327633433185e-06,0.1950986889513333,9.8518902,33.4125,0.4686789388854496,0.16406847105442035,12.118842241935484,29.6547619,1.0454587769692076,0.13797413223271987,9.34060376451613,44.11333333,0.21476933662411513,0.0,9.79244104516129,34.72,0.06999678331249552,0.0,10.292400690322582,29.90967742,4.49667144172416e-05,0.10366619748346578,9.891006935483869,29.190322580645116,0.34013363499717575,0.07744266685783589,7.715924612903224,29.060902255639053,0.00011187343656391825,0.5219538935624062,7.179222029032258,26.814285714285695,5.726406208271991e-06,0.5130860846882559,7.471763309677419
2000-02-01,0.021428571,4.6108421505802165e-05,0.10907048987948884,13.930951862068964,0.089189189,1.854367855059849e-05,0.04196130709742628,13.930951862068964,0.008333333,5.855464307820957e-15,0.01914180450634768,14.04846819,0.032098765,4.639289251279763e-06,0.022206069071853983,13.946297931034485,0.067153285,2.1551045007046104e-06,0.02096855068168538,14.039236948275864,0.09375,6.49620281572644e-06,0.017633527262858276,14.787432431034482,0.021428571,1.7733328087799886e-05,0.021828743308460172,13.393345155172415,0.066666667,0.20351186461178436,0.0,14.355229827586207,0.11,9.547375434258916e-06,0.0,14.568013206896557,0.151612903,1.708735147855181e-05,0.0323569713059113,14.04846818965517,0.0733870967741935,1.0190708957056116e-05,0.024171911483219087,12.844626431034483,0.17067669172932326,4.251190589428894e-05,0.26810146421290126,11.876742120689654,0.1464285714285707,2.1760343591433567e-06,0.263546516787769,12.00543324137931
2000-03-01,1.892857143,1.7521200172204825e-05,0.02072679091167856,16.535668693548388,2.554054054,7.046597849227428e-06,5.076250961043133,16.535668693548388,2.3875,2.2250764369719634e-15,0.01319714472176765,16.29999565,2.098765432,1.7629299154863099e-06,0.01530977432904219,16.100826645161288,2.706569343,8.18939710267752e-07,0.014456578420292401,16.346210306451617,1.68125,2.468557069976047e-06,0.01215727656010726,17.378252629032257,1.923809524,6.738664673363956e-06,0.009198275482181334,15.641307161290321,1.06,0.1928444706715865,0.0,16.483213290322585,1.74,4.990628058489817e-06,0.0,16.85018040322581,4.3,6.493193561849688e-06,0.025943877893928886,16.29999564516129,2.3951612903225756,3.872469403681324e-06,0.019381082180238728,15.331423612903224,5.259398496240592,1.6154524239829798e-05,0.15630527311621767,14.227951258064515,6.392857142857128,8.268930564744757e-07,0.1536497027581612,14.204890967741933
2000-04-01,44.53571429,1.9244823594608755,0.35320490414245653,15.232229116666666,65.23243243,4.481806993976106,0.5027523166112899,15.232229116666666,65.80416667,3.622815224803715,0.580793260953468,14.4558959,66.25185185,2.9999308767929866,0.6737679963727118,13.783973166666668,66.03211679,2.994880542986139,0.636219689938093,14.447322366666663,66.33125,3.6510713380038267,0.5350296936587738,16.148432383333336,68.90952381,4.117207633791843,0.44906804630171804,14.3794922,63.06,0.30130850923092256,0.0,14.135884633333335,67.23,0.7201811273154283,0.0,14.57940975,85.47419355,7.669057830251411,0.6727189237046556,14.455895899999998,67.84999999999972,6.296592372187276,0.5025471056342234,13.54095352666667,78.73984962406001,4.8450251535329345,0.34218112395969885,12.769985663333332,82.61785714285683,5.742268677233703,0.33636758976627357,12.75661615666667
2000-05-01,35.67857143,0.9342248182287631,0.02276549165708955,18.86561680645161,47.29459459,1.8924586150688625,0.057946566944064866,18.86561680645161,57.075,2.7455892967289013,0.036975783860087735,18.42315482,52.32839506,1.5317100887693977,0.04289495330028936,18.03665661290323,51.66861314,1.4462577300774462,0.04050446746586428,18.405257177419358,17.8375,3.5645964090454116e-07,0.03406227937111132,19.47510951612903,39.92857143,1.8493669040034255,0.7936601576491079,18.458931161290327,49.68,0.17315781877043177,0.0,18.167479548387096,39.67,0.16897988223513719,0.0,18.395361032258066,71.13225806,5.268693851788827,4.806759264403821,18.423154822580646,44.4395161290322,2.6896246181981476,3.5908354450679347,18.239774983870966,68.63533834586453,3.5200539046413932,2.7419943827272033,17.394754403225804,74.54285714285699,4.3797550124921525,2.695408884621113,17.28717630645161
2000-06-01,0.085714286,9.614232958492233e-07,0.0008494586439212521,22.60175236666667,0.086486486,3.8666091718280743e-07,0.050867867004875125,22.60175236666667,0.108333333,1.220943942495256e-16,0.00808473730702883,23.18944093,2.039506173,9.673549032256479e-08,0.00937896085022404,24.023229033333333,1.250364964,4.4936859781812084e-08,0.008856282275494442,23.278191699999997,0.00625,1.3545466354372566e-07,0.007447700955741382,22.170386833333335,0.519047619,3.6976400795682697e-07,0.04626595279843445,23.245858766666675,0.513333333,0.16408147980526547,0.0,23.368749066666666,0.5,7.128018423382466e-07,0.0,23.04743543333334,7.893548387,3.562945171258161e-07,0.09193315158199791,23.189440933333334,3.6354838709677355,2.124901411188016e-07,0.06867762688306497,25.095126799999996,4.804511278195484,8.864310540879405e-07,0.7554797427125142,23.407852199999994,4.982142857142852,4.537327579486743e-08,0.7426444136742689,22.800935966666664
2000-07-01,1.228571429,3.6534085242270484e-07,0.0,23.59217296774194,1.356756757,1.4693114852946684e-07,0.06436678316798115,23.59217296774194,1.166666667,4.639586981481973e-17,0.0073713781328792315,24.01833823,2.339506173,3.675948632257462e-08,0.008551405481086627,25.10127416129032,1.953284672,1.7076006717088593e-08,0.008074845604127287,24.245454483870965,0.18125,5.147277214661576e-08,0.006790550871411263,23.341329129032253,0.978571429,1.4051032302359425e-07,0.042559185066809134,24.157427387096774,1.033333333,0.15548089139872576,0.0,24.281066967741936,1.96,3.7259756872571497e-07,0.0,23.895754032258065,10.99677419,1.353919165078101e-07,0.012279616362716335,24.01833822580645,3.545967741935479,8.074625362514461e-08,0.009173349290365796,26.5654213548387,6.099248120300741,3.3684380055341746e-07,0.03457561506279345,24.804295645161293,5.71071428571428,1.724184480204962e-08,0.0339881878017563,24.12718264516129
2000-08-01,0.414285714,1.3882952392062782e-07,0.0,24.713791483870967,0.818918919,5.58338364411974e-08,0.1417386197126132,24.713791483870967,2.379166667,1.7630430529631495e-17,0.0073713781328792315,25.16800906,8.274074074,1.3968604802578352e-08,0.008551405481086627,25.949154774193545,5.473722628,6.488882552493665e-09,0.008074845604127287,25.261056645161283,0.6375,1.955965341571399e-08,0.006790550871411263,24.323363161290317,2.404761905,5.339392274896582e-08,0.042971048148100835,25.52954106451613,3.26,0.14733111633825346,0.0,25.275672258064514,3.18,1.9476513664008636e-07,0.0,24.895281354838712,21.69354839,5.144892827296785e-08,1.421556893645852,25.16800906451612,10.91290322580644,3.068357637755496e-08,1.0619580886202988,27.15361638709678,13.10827067669172,1.2800064421029863e-07,0.03368185839573452,25.475114225806454,10.146428571428562,6.5519010247788566e-09,0.03310961573893392,24.87255077419355
