Variable,tas
Experiment,rcp85
Zone,Q18
Code,CCCma-CanESM2_r1i1p1_SMHI-RCA4_v1
1968-06-01,20.748783328716463
1968-07-01,23.327683946806925
1968-08-01,22.57687762722741
1968-09-01,23.2998022320244
1968-10-01,19.50142282673632
1968-11-01,16.982740604494843
1968-12-01,16.04606611884596
1969-01-01,14.413437549763287
1969-02-01,10.963973506451609
1969-03-01,13.222393812186368
1969-04-01,16.19130710799814
1969-05-01,16.1368487955568
1969-06-01,19.612122608617184
1969-07-01,23.320586812538384
1969-08-01,21.78435271839179
1969-09-01,19.498129993280813
1969-10-01,17.28307484669946
1969-11-01,15.085991268103713
1969-12-01,13.254953483894033
1970-01-01,15.060467380275444
1970-02-01,12.333464239058731
1970-03-01,14.420058560621595
1970-04-01,16.14714819988151
1970-05-01,17.40138167119604
1970-06-01,19.492394825377087
1970-07-01,22.156995486827004
1970-08-01,21.2898990169849
1970-09-01,21.595172117841344
1970-10-01,18.563478652947534
1970-11-01,15.14657216246559
1970-12-01,12.00997552727697
1971-01-01,13.181744802212227
1971-02-01,11.782383238749258
1971-03-01,16.68568099377568
1971-04-01,15.822051216810028
1971-05-01,17.299830538305095
1971-06-01,19.452427447802698
1971-07-01,21.595827564999958
1971-08-01,21.59162751422816
1971-09-01,21.597625037798128
1971-10-01,17.478813681918275
1971-11-01,16.15809399738473
1971-12-01,12.325254112479112
1972-01-01,10.963973506451609
1972-02-01,12.734252034604065
1972-03-01,15.654176446440538
1972-04-01,15.879529991342839
1972-05-01,17.042540433767442
1972-06-01,18.943762871222873
1972-07-01,21.38990938858132
1972-08-01,24.32336316129032
1972-09-01,19.610070003703225
1972-10-01,19.47052806918386
1972-11-01,16.013346030760715
1972-12-01,14.984102632772178
1973-01-01,13.202057131426404
1973-02-01,11.983128480226146
1973-03-01,16.08600047240689
1973-04-01,17.30280471723248
1973-05-01,17.82842414403062
1973-06-01,20.980704134812047
1973-07-01,23.327696616605447
1973-08-01,21.599030425747387
1973-09-01,21.091399177793697
1973-10-01,18.147593663672318
1973-11-01,15.509751680532904
1973-12-01,15.538631382562372
1974-01-01,14.161069872237038
1974-02-01,12.559715820434379
1974-03-01,15.177561534503022
1974-04-01,15.85878553969925
1974-05-01,17.30221920945106
1974-06-01,20.744788104909528
1974-07-01,21.30083567487143
1974-08-01,23.145031959501647
1974-09-01,23.72547851681557
1974-10-01,19.561531366374606
1974-11-01,13.230575316065623
1974-12-01,11.93926617531741
1975-01-01,10.963973506451609
1975-02-01,12.731382204544925
1975-03-01,15.83751820099502
1975-04-01,16.680999836889587
1975-05-01,18.758431501685234
1975-06-01,20.92801496468575
1975-07-01,20.92697648721104
1975-08-01,23.216852563981558
1975-09-01,22.538519001951478
1975-10-01,19.473552272878624
1975-11-01,16.5398430790391
1975-12-01,15.06028155789039
1976-01-01,11.998595823600526
1976-02-01,12.403000726131488
1976-03-01,15.794280187749226
1976-04-01,15.875306209120998
1976-05-01,17.828450180208424
1976-06-01,18.788869847795365
1976-07-01,21.561395608664245
1976-08-01,22.94351114479815
1976-09-01,21.666562077131324
1976-10-01,20.885357648896786
1976-11-01,16.16806156754703
1976-12-01,14.091585886445586
1977-01-01,11.486532998450857
1977-02-01,14.552191722524347
1977-03-01,15.533907177991699
1977-04-01,16.58173939526885
1977-05-01,19.495644620846637
1977-06-01,23.15306154682878
1977-07-01,23.31466094881504
1977-08-01,23.316009482659634
1977-09-01,24.242598061905728
1977-10-01,20.954941164299896
1977-11-01,16.882931464404855
1977-12-01,15.060495128155456
1978-01-01,14.428034134547916
1978-02-01,12.563473668168227
1978-03-01,14.257012605583544
1978-04-01,17.28463845190743
1978-05-01,19.67807233893908
1978-06-01,21.057689414487047
1978-07-01,23.337644346777502
1978-08-01,23.346945259985805
1978-09-01,21.598884952891908
1978-10-01,21.303560342718754
1978-11-01,17.281568766933038
1978-12-01,13.183529304960711
1979-01-01,12.066867733930103
1979-02-01,12.325157365762
1979-03-01,14.921466601782956
1979-04-01,16.62871790347523
1979-05-01,18.15726665813526
1979-06-01,19.421988163200822
1979-07-01,21.780785648982036
1979-08-01,23.73663311356496
1979-09-01,22.51291011437212
1979-10-01,19.6368950099553
1979-11-01,16.018738253534373
1979-12-01,15.005490268994404
1980-01-01,12.661092083904782
1980-02-01,13.591065794474314
1980-03-01,16.302682014895492
1980-04-01,16.35847838885262
1980-05-01,17.300677882157338
1980-06-01,20.84538593104352
1980-07-01,21.358647636591485
1980-08-01,23.825235566490562
1980-09-01,23.384462754265137
1980-10-01,21.09491289046241
1980-11-01,17.259761407143856
1980-12-01,14.761546366451757
1981-01-01,12.01076308589384
1981-02-01,13.193396439205651
1981-03-01,15.06013210483233
1981-04-01,16.985656013962497
1981-05-01,18.145503667165126
1981-06-01,21.52684696967399
1981-07-01,22.302007500964482
1981-08-01,24.251121172646005
1981-09-01,24.281882747788316
1981-10-01,19.60198503878481
1981-11-01,15.687182788322948
1981-12-01,14.645815883516697
1982-01-01,14.76504156285449
1982-02-01,15.643269508690448
1982-03-01,14.211888017042279
1982-04-01,16.082558581772336
1982-05-01,18.597334796581116
1982-06-01,20.437114755945302
1982-07-01,23.140386409764957
1982-08-01,23.320646554037737
1982-09-01,22.615027886648768
1982-10-01,19.546996106724112
1982-11-01,17.403366091509657
1982-12-01,13.905707180270968
1983-01-01,12.10940299797404
1983-02-01,15.724487204723202
1983-03-01,16.08893575385069
1983-04-01,19.4788655067182
1983-05-01,19.433694177613052
1983-06-01,21.048613620475074
1983-07-01,22.41937074019357
1983-08-01,22.921543255988958
1983-09-01,22.932656620641833
1983-10-01,22.86142898866758
1983-11-01,17.465849695894132
1983-12-01,12.285557933620563
1984-01-01,10.963973506451609
1984-02-01,15.08618401422063
1984-03-01,14.112095148866112
1984-04-01,16.084628965356732
1984-05-01,17.54020952566696
1984-06-01,19.572025727321847
1984-07-01,20.899384305276342
1984-08-01,21.594624364292265
1984-09-01,19.683597517627227
1984-10-01,19.59231556990947
1984-11-01,16.136591537131313
1984-12-01,14.307486269901453
1985-01-01,10.963973506451609
1985-02-01,12.708572717895821
1985-03-01,16.69625272368424
1985-04-01,17.40497238828142
1985-05-01,16.622302606966684
1985-06-01,18.35073735012903
1985-07-01,21.749581165827795
1985-08-01,22.32826139740107
1985-09-01,21.10725595872717
1985-10-01,19.611667947494265
1985-11-01,16.063485966485352
1985-12-01,14.049269863917875
1986-01-01,15.699829355677393
1986-02-01,12.055566909210707
1986-03-01,15.815376118951589
1986-04-01,16.189906308941325
1986-05-01,16.705727620622856
1986-06-01,19.48532490986909
1986-07-01,20.904386505875003
1986-08-01,23.3098443629316
1986-09-01,20.896100741635504
1986-10-01,18.77564011421179
1986-11-01,18.61897335998116
1986-12-01,14.031027910886598
1987-01-01,11.659085257262763
1987-02-01,12.29955173463342
1987-03-01,15.14958274741341
1987-04-01,15.749222630357387
1987-05-01,17.300219982474403
1987-06-01,19.612419921042992
1987-07-01,23.296535818622857
1987-08-01,23.807361149519735
1987-09-01,21.794690859682326
1987-10-01,20.39800181294215
1987-11-01,15.978362098013562
1987-12-01,12.106532866104969
1988-01-01,13.3226043767764
1988-02-01,12.033113163818017
1988-03-01,15.531919662132166
1988-04-01,16.854202398935623
1988-05-01,19.470017728052674
1988-06-01,21.01358068740248
1988-07-01,23.13614267500818
1988-08-01,23.798046753881227
1988-09-01,21.738428013532065
1988-10-01,19.664043848076517
1988-11-01,16.171130877257706
1988-12-01,12.49490710282828
1989-01-01,11.980921305578304
1989-02-01,15.01285622387806
1989-03-01,15.296870285271261
1989-04-01,16.33651397194389
1989-05-01,17.97593199394737
1989-06-01,21.297056709059863
1989-07-01,22.328321346355334
1989-08-01,22.30060186097907
1989-09-01,22.287646979276094
1989-10-01,20.92574001868699
1989-11-01,16.197570959455085
1989-12-01,13.988336505947771
1990-01-01,12.010207051289987
1990-02-01,14.64116448778074
1990-03-01,15.573334172547046
1990-04-01,15.940524940926368
1990-05-01,18.442429328713818
1990-06-01,22.29135564636987
1990-07-01,21.58289732221274
1990-08-01,22.41478749589414
1990-09-01,23.407807387096778
1990-10-01,19.51726422580645
1990-11-01,16.6579753
1990-12-01,12.061320767857142
1991-01-01,11.80789948214286
1991-02-01,11.960042677419356
1991-03-01,14.7919104516129
1991-04-01,18.063382933333333
1991-05-01,19.172012935483878
1991-06-01,23.299190419354844
1991-07-01,23.837844354838705
1991-08-01,23.283500483870966
1991-09-01,23.7989029032258
1991-10-01,21.41771577419355
1991-11-01,17.29546811666667
1991-12-01,14.124874951612906
1992-01-01,12.364143392857144
1992-02-01,16.737274116666665
1992-03-01,16.062590550000003
1992-04-01,17.050723166666668
1992-05-01,18.52614567741935
1992-06-01,20.883863299999994
1992-07-01,21.81703132258065
1992-08-01,23.43219303333333
1992-09-01,21.3427002
1992-10-01,19.445560548387096
1992-11-01,16.199263466666665
1992-12-01,13.205840048387095
1993-01-01,14.447769629032258
1993-02-01,11.478087419354836
1993-03-01,15.152899983870968
1993-04-01,16.148432383333336
1993-05-01,20.40189983870968
1993-06-01,20.3984202
1993-07-01,23.327259299999994
1993-08-01,23.879431000000004
1993-09-01,23.3310665483871
1993-10-01,18.243317709677417
1993-11-01,15.91484408064516
1993-12-01,13.126319161290324
1994-01-01,10.963973506451609
1994-02-01,14.787432431034482
1994-03-01,15.958417419354836
1994-04-01,19.867806645161288
1994-05-01,18.57472770967742
1994-06-01,21.111210032258068
1994-07-01,22.326397387096776
1994-08-01,21.7120515
1994-09-01,23.064105612903223
1994-10-01,21.091969866666663
1994-11-01,16.72138478333333
1994-12-01,15.018995677419356
1995-01-01,12.347221177419351
1995-02-01,14.11082680357143
1995-03-01,17.242022177419354
1995-04-01,16.113897548387097
1995-05-01,18.45473743333333
1995-06-01,20.74203290322581
1995-07-01,23.12869363333333
1995-08-01,22.23198136666667
1995-09-01,20.99724126666667
1995-10-01,18.371197096774196
1995-11-01,16.591917933333338
1995-12-01,13.31520429032258
1996-01-01,14.41322283870968
1996-02-01,13.598220241935485
1996-03-01,15.127993709677416
1996-04-01,15.60305171666667
1996-05-01,17.285391366666666
1996-06-01,21.602267333333334
1996-07-01,21.93093256666667
1996-08-01,21.790187645161293
1996-09-01,23.793839935483877
1996-10-01,21.30686033333333
1996-11-01,19.1233324516129
1996-12-01,13.740077410714289
1997-01-01,15.334714870967742
1997-02-01,12.75065343103448
1997-03-01,15.7031311
1997-04-01,16.273262089285716
1997-05-01,19.34509183870968
1997-06-01,20.75256635483871
1997-07-01,22.307917483870963
1997-08-01,23.86524529032258
1997-09-01,22.833985451612897
1997-10-01,19.52320963333333
1997-11-01,17.115991366666666
1997-12-01,13.966131435483875
1998-01-01,14.439956625
1998-02-01,14.55160839655172
1998-03-01,15.571248400000004
1998-04-01,18.486684483870963
1998-05-01,19.68962538709677
1998-06-01,20.379307903225808
1998-07-01,22.357280129032254
1998-08-01,24.24261970967742
1998-09-01,23.308200166666666
1998-10-01,22.778241
1998-11-01,18.835223709677415
1998-12-01,14.27858906451613
1999-01-01,13.200953403225808
1999-02-01,12.270632806451614
1999-03-01,16.461465500000006
1999-04-01,16.56016887096774
1999-05-01,18.161256870967737
1999-06-01,22.32559393548387
1999-07-01,24.089744387096783
1999-08-01,23.5268899032258
1999-09-01,22.28758777419355
1999-10-01,19.47510951612903
1999-11-01,16.510891683333334
1999-12-01,15.7809865
2000-01-01,13.568577774193551
2000-02-01,15.653114816666667
2000-03-01,16.35957780645161
2000-04-01,17.302937766666666
2000-05-01,17.57100358064516
2000-06-01,22.170386833333332
2000-07-01,22.32951253333333
2000-08-01,21.94437053333333
2000-09-01,23.22576312903227
2000-10-01,18.650388677419357
2000-11-01,15.99789038709677
2000-12-01,13.32297292857143
2001-01-01,14.585956177419355
2001-02-01,15.527719903225806
2001-03-01,15.059978870967743
2001-04-01,17.878827580645165
2001-05-01,17.76619771666667
2001-06-01,21.580823833333334
2001-07-01,23.7184104516129
2001-08-01,22.96081846666666
2001-09-01,24.23773393548387
2001-10-01,22.61807453333333
2001-11-01,17.82258748387097
2001-12-01,15.25471610714286
2002-01-01,12.118842241935484
2002-02-01,13.997380435483873
2002-03-01,15.06056811666667
2002-04-01,17.029173833333335
2002-05-01,19.605308290322583
2002-06-01,20.93028363333333
2002-07-01,22.85656326666666
2002-08-01,24.32336316129032
2002-09-01,20.996433289211954
2002-10-01,18.57609165838474
2002-11-01,17.25288805552359
2002-12-01,15.060073907319495
2003-01-01,11.921221847053365
2003-02-01,14.967294736205474
2003-03-01,15.134456534892113
2003-04-01,17.247031736419494
2003-05-01,18.635676208947494
2003-06-01,21.740344283497272
2003-07-01,23.864090878448874
2003-08-01,22.41474485732158
2003-09-01,22.29979697547227
2003-10-01,21.338963585691243
2003-11-01,17.37649404436624
2003-12-01,15.77450542445619
2004-01-01,14.115656619399978
2004-02-01,13.271469210030416
2004-03-01,15.664459011332385
2004-04-01,17.970276965091497
2004-05-01,18.54635845452669
2004-06-01,20.939695216528637
2004-07-01,22.296123426606943
2004-08-01,22.39854863576002
2004-09-01,23.06869096666667
2004-10-01,21.270688900000003
2004-11-01,17.378252629032257
2004-12-01,11.844025564516128
2005-01-01,12.992450354838708
2005-02-01,14.364157467741936
2005-03-01,14.997575
2005-04-01,15.699316400000004
2005-05-01,18.96280006666667
2005-06-01,20.39671664516129
2005-07-01,23.341329129032253
2005-08-01,23.153857806451608
2005-09-01,23.740597516129032
2005-10-01,22.13208613333334
2005-11-01,17.28277185
2005-12-01,15.123817693548386
2006-01-01,13.602103204587253
2006-02-01,16.796273988532036
2006-03-01,16.00794784013813
2006-04-01,15.883584249661734
2006-05-01,18.044320301816004
2006-06-01,20.46180354170275
2006-07-01,21.938404901624082
2006-08-01,24.32336316129032
2006-09-01,23.15383319479054
2006-10-01,19.626583955727032
2006-11-01,16.591144523745545
2006-12-01,14.862134953424015
2007-01-01,12.400958147374283
2007-02-01,12.345605396040481
2007-03-01,16.577386076843645
2007-04-01,15.94746746291024
2007-05-01,16.546554927361374
2007-06-01,21.776415726196905
2007-07-01,21.589395534584426
2007-08-01,22.434994156780377
2007-09-01,23.724734218493648
2007-10-01,19.66624525653362
2007-11-01,16.13055735098067
2007-12-01,14.172466509744087
2008-01-01,11.766315610608741
2008-02-01,13.154646577935969
2008-03-01,15.400516211731063
2008-04-01,17.30228751451301
2008-05-01,17.52444660975832
2008-06-01,21.892217369822447
2008-07-01,23.329929186308842
2008-08-01,24.278961044566792
2008-09-01,22.32732483637976
2008-10-01,20.978185411796783
2008-11-01,17.287337514160015
2008-12-01,14.380295654924907
2009-01-01,14.287273811382914
2009-02-01,16.191220307949518
2009-03-01,15.81235557972088
2009-04-01,17.293488059945062
2009-05-01,17.302586161094457
2009-06-01,19.66679420901061
2009-07-01,23.13449145629281
2009-08-01,23.849293594219553
2009-09-01,23.86909150053367
2009-10-01,20.91245697393489
2009-11-01,16.63877407280038
2009-12-01,15.668303199964846
2010-01-01,11.83671039589306
2010-02-01,15.08092830640843
2010-03-01,15.543378035183586
2010-04-01,16.997430777477646
2010-05-01,18.10749306294359
2010-06-01,20.949492281705133
2010-07-01,22.999164155585895
2010-08-01,23.309555660685945
2010-09-01,23.826043282767007
2010-10-01,21.2787717359486
2010-11-01,17.47934853155066
2010-12-01,12.079666747037022
2011-01-01,15.019988213346885
2011-02-01,15.060325571200956
2011-03-01,15.892567132918941
2011-04-01,16.64240958613786
2011-05-01,18.6441713813798
2011-06-01,20.44978393215557
2011-07-01,21.71963588767192
2011-08-01,22.325879087135053
2011-09-01,24.32336316129032
2011-10-01,20.996561933667035
2011-11-01,17.43533413560469
2011-12-01,15.11094728643575
2012-01-01,12.845886043391957
2012-02-01,14.710435041362448
2012-03-01,16.109520567053455
2012-04-01,16.118186383728094
2012-05-01,19.15296283727111
2012-06-01,21.59281505703151
2012-07-01,23.30374388286395
2012-08-01,23.324324426342507
2012-09-01,23.7238378576149
2012-10-01,20.921672464781384
2012-11-01,17.4839302935431
2012-12-01,15.077660216196778
2013-01-01,13.197219714935514
2013-02-01,13.968085807979932
2013-03-01,16.159972477918625
2013-04-01,19.26499019815849
2013-05-01,20.392538318843343
2013-06-01,20.797092906741007
2013-07-01,22.32682953485198
2013-08-01,21.701995748340508
2013-09-01,21.38983243755617
2013-10-01,18.867435933875317
2013-11-01,16.130312533741332
2013-12-01,13.433196247854914
2014-01-01,14.46807609608124
2014-02-01,14.119204635682497
2014-03-01,15.87308224387424
2014-04-01,16.521598180432893
2014-05-01,18.357039510573156
2014-06-01,18.62221597288439
2014-07-01,21.638733907637892
2014-08-01,23.302696159784766
2014-09-01,22.59173918101773
2014-10-01,22.303430750666752
2014-11-01,17.368272541257994
2014-12-01,15.873771075999878
2015-01-01,15.550307575708613
2015-02-01,14.242958498904361
2015-03-01,15.327156989916617
2015-04-01,16.142071352461787
2015-05-01,18.15816582021853
2015-06-01,21.107098775720942
2015-07-01,23.816338170107453
2015-08-01,23.137703343868925
2015-09-01,23.32865983412785
2015-10-01,22.132691604945833
2015-11-01,17.92420248341223
2015-12-01,15.688642937581163
2016-01-01,14.427948250126473
2016-02-01,15.04566640241916
2016-03-01,16.111516790376797
2016-04-01,17.299021710082503
2016-05-01,19.68718500898919
2016-06-01,21.765468033844368
2016-07-01,21.59077743567717
2016-08-01,23.30506902254385
2016-09-01,22.17027224468872
2016-10-01,22.307703637136918
2016-11-01,18.04817334887418
2016-12-01,15.536425306562396
2017-01-01,14.424616461934988
2017-02-01,15.784176563133656
2017-03-01,18.628950193491878
2017-04-01,17.07154897464368
2017-05-01,19.519621440595984
2017-06-01,21.10373373611781
2017-07-01,22.299119608604794
2017-08-01,23.287909194770965
2017-09-01,22.544434500518044
2017-10-01,20.231820466401082
2017-11-01,17.011773493123673
2017-12-01,16.104312868721475
2018-01-01,15.651978747369393
2018-02-01,15.060338381188506
2018-03-01,15.13103949204695
2018-04-01,15.895035777665617
2018-05-01,21.600279416721857
2018-06-01,21.600198669273286
2018-07-01,22.36666705100624
2018-08-01,24.2513924391887
2018-09-01,24.32336316129032
2018-10-01,21.904108964011225
2018-11-01,17.926904264321873
2018-12-01,16.133161354502278
2019-01-01,13.205723457835628
2019-02-01,15.124989877077432
2019-03-01,16.337478821254276
2019-04-01,18.588680254852836
2019-05-01,19.526126247934254
2019-06-01,20.89357419261518
2019-07-01,21.759921632506643
2019-08-01,22.5573901905651
2019-09-01,23.326869675221452
2019-10-01,21.4069001749345
2019-11-01,16.900016668890466
2019-12-01,14.67953268420172
2020-01-01,15.083003703291523
2020-02-01,16.53095037712632
2020-03-01,16.662103349435856
2020-04-01,16.187766490896024
2020-05-01,17.29769738425946
2020-06-01,19.65779468858539
2020-07-01,22.297989651772976
2020-08-01,24.32336316129032
2020-09-01,23.302562275513
2020-10-01,22.292995981374805
2020-11-01,18.1337648212563
2020-12-01,15.528028995614038
2021-01-01,14.758290555676604
2021-02-01,14.798842010035283
2021-03-01,16.52798166464876
2021-04-01,18.26481082325155
2021-05-01,17.299196284179903
2021-06-01,20.90617249711439
2021-07-01,24.32336316129032
2021-08-01,23.31359618709236
2021-09-01,24.32336316129032
2021-10-01,21.902935161111486
2021-11-01,17.845138719277596
2021-12-01,15.071068790071177
2022-01-01,12.029568364682486
2022-02-01,15.683933656789376
2022-03-01,16.169184531459013
2022-04-01,18.380504153544162
2022-05-01,17.302300428282066
2022-06-01,20.393767389940084
2022-07-01,22.25424503267838
2022-08-01,24.32336316129032
2022-09-01,23.329959114145687
2022-10-01,20.787852494452444
2022-11-01,17.285318627742534
2022-12-01,14.121635688698385
2023-01-01,15.011903993656102
2023-02-01,15.143244800722334
2023-03-01,16.06762581809537
2023-04-01,18.251438595916525
2023-05-01,19.46101161268781
2023-06-01,20.666891521880352
2023-07-01,24.09390186451627
2023-08-01,24.10583919063564
2023-09-01,23.179485078258757
2023-10-01,21.8835921249058
2023-11-01,18.331012442188904
2023-12-01,15.14910975192433
2024-01-01,12.287321615153177
2024-02-01,15.525321169090404
2024-03-01,16.04158372176819
2024-04-01,16.120786169898462
2024-05-01,17.297260999166525
2024-06-01,21.646428958500927
2024-07-01,23.439426967454107
2024-08-01,24.32336316129032
2024-09-01,24.3193106728178
2024-10-01,22.53611354285804
2024-11-01,17.548370352247343
2024-12-01,15.060262675823218
2025-01-01,15.53016723409864
2025-02-01,15.060533707757873
2025-03-01,16.330073310257298
2025-04-01,16.569911548029385
2025-05-01,21.568417339531347
2025-06-01,20.90490464183445
2025-07-01,22.217676711644014
2025-08-01,23.304602839606975
2025-09-01,23.32125629434059
2025-10-01,22.599212194234767
2025-11-01,18.708626269644594
2025-12-01,16.109618379249625
2026-01-01,14.754106294394473
2026-02-01,15.732426958994528
2026-03-01,16.210296321308096
2026-04-01,17.65443017983593
2026-05-01,19.68809167929069
2026-06-01,21.105009439833868
2026-07-01,23.331391653707968
2026-08-01,23.303522397029518
2026-09-01,22.934299778460684
2026-10-01,23.30246139039334
2026-11-01,17.292337914284488
2026-12-01,15.652934547819497
2027-01-01,15.685429193706723
2027-02-01,16.075173379478876
2027-03-01,16.34454073100842
2027-04-01,17.48191324623666
2027-05-01,21.397421931422887
2027-06-01,21.790742437610977
2027-07-01,23.372804933762545
2027-08-01,24.32336316129032
2027-09-01,23.1497202835156
2027-10-01,21.596655977380983
2027-11-01,17.908848692737788
